Car brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car old
H,2008,12.031719258385396,10.819778284410283,1,Individual,0,1,11.0,7.765993079407675,165.0,5.0,17
R,2016,12.388394202324129,10.714417768752456,1,Individual,1,2,25.17,6.683360945766275,53.3,5.0,9
M,2010,12.301382825334498,11.289781913656018,0,Individual,1,4,19.3,7.129297548929373,73.9,5.0,15
M,2008,11.608235644774552,11.289781913656018,1,Individual,1,4,18.9,6.966967138613983,67.0,5.0,17
M,2016,13.652991628466498,11.512925464970229,0,Individual,1,1,24.3,7.129297548929373,88.5,5.0,9
M,2014,13.208541073645382,11.608235644774552,0,Individual,1,1,20.77,7.129297548929373,88.76,7.0,11
T,2018,14.540156405583591,10.085809109330082,0,Individual,1,1,13.68,7.780303087908373,147.8,8.0,7
M,2018,13.764217263576723,10.126631103850338,0,Individual,1,1,25.1,7.129297548929373,88.5,5.0,7
H,2013,12.206072645530174,11.137460809134689,1,Individual,1,3,21.1,6.70196036600254,55.2,5.0,12
M,2017,13.399995114002609,10.308952660644293,0,Individual,1,1,25.2,7.129297548929373,74.0,5.0,8
H,2013,12.948009990259552,10.596634733096073,0,Individual,1,2,25.8,7.311886164077165,98.6,5.0,12
T,2010,11.918390573078392,10.275051108968611,1,Individual,1,1,16.5,7.066466970136958,65.0,5.0,15
C,2013,12.072541252905651,11.127262984158243,0,Individual,1,2,25.44,6.841615476477592,57.6,5.0,12
H,2018,13.527828485512494,9.615805480084347,1,Individual,0,1,18.1,7.089243155027514,88.7,5.0,7
M,2014,12.959844447906553,11.156250521031495,0,Individual,1,1,23.2,7.129297548929373,73.94,5.0,11
T,2015,13.579788224443204,11.744037185933616,0,Individual,1,3,21.43,7.218176838403408,87.2,5.0,10
T,2011,13.62918097977278,12.611537753638338,0,Individual,1,3,12.8,7.821643126239982,102.0,7.0,14
H,2015,13.38472764187182,11.451050061252142,0,Individual,1,2,24.5,7.311886164077165,98.6,7.0,10
T,2015,13.567049198665774,11.76756768334381,0,Individual,1,3,21.43,7.218176838403408,87.2,5.0,10
H,2010,12.100712129872347,10.915088464214607,1,Individual,1,2,19.81,6.990256500493881,68.05,5.0,15
F,2019,13.676247341204819,10.596634733096073,0,Individual,1,1,23.0,7.311886164077165,98.96,5.0,6
T,2011,12.524526376648708,10.819778284410283,0,Individual,1,1,21.12,7.129297548929373,88.8,5.0,14
H,2017,13.353475098367715,10.126631103850338,1,Individual,1,2,18.6,7.087573705557973,81.83,5.0,8
T,2008,11.918390573078392,11.002099841204238,1,Individual,1,2,13.4,7.492203042618741,125.0,5.0,17
M,2016,12.66032791780777,10.126631103850338,1,Individual,1,1,22.74,6.679599185844383,47.3,5.0,9
T,2011,12.14950229404178,11.156250521031495,0,Individual,1,2,23.57,7.241366283322318,70.0,5.0,14
M,2014,13.270783382522602,11.695247021764184,0,Individual,1,1,23.4,7.129297548929373,74.0,5.0,11
F,2009,11.918390573078392,11.938193200374572,0,Individual,1,2,,,,,16
M,2018,13.623138665316818,10.46310334047155,0,Individual,1,1,24.3,7.129297548929373,88.5,5.0,7
T,2016,13.38472764187182,11.002099841204238,0,Individual,1,2,14.1,7.68662133494462,148.0,7.0,9
H,2004,10.819778284410283,11.03488966402723,1,Individual,1,2,13.0,7.202661196523238,90.0,5.0,21
S,2011,12.206072645530174,11.695247021764184,1,Individual,1,2,16.25,7.088408778675395,73.9,5.0,14
T,2013,11.813030057420567,11.695247021764184,0,Individual,1,3,15.42,7.247792581767846,70.0,7.0,12
H,2017,13.42984807715229,11.289781913656018,0,Individual,1,1,22.54,7.241366283322318,88.73,5.0,8
H,2017,13.415032991367148,11.289781913656018,0,Individual,1,1,22.54,7.241366283322318,88.73,5.0,8
B,2010,13.815510557964274,11.002099841204238,0,Individual,0,1,16.73,7.598399329323964,218.0,5.0,15
M,2010,12.388394202324129,11.289781913656018,1,Individual,1,2,20.92,6.905753276311464,67.1,5.0,15
F,2014,13.226723392728571,11.900084026095751,0,Individual,1,2,17.0,7.696212639346407,139.01,7.0,11
S,2013,13.028052697933088,11.49272275765271,0,Individual,1,1,20.5,7.37650812632622,103.5,5.0,12
M,2018,13.527828485512494,10.126631103850338,0,Individual,1,1,28.4,7.129297548929373,74.02,5.0,7
M,2016,13.458835614025542,11.407564949312402,0,Individual,0,1,26.59,7.129297548929373,74.0,5.0,9
T,2016,12.301382825334498,9.998797732340453,1,Individual,0,1,21.9,6.436150368369428,37.48,4.0,9
T,2014,11.982929094215963,11.695247021764184,0,Individual,1,1,25.0,7.241366283322318,69.0,5.0,11
C,2013,12.323855681186558,11.512925464970229,0,Individual,1,2,22.1,7.129297548929373,76.9,5.0,12
T,2008,11.84939770159144,11.695247021764184,0,Individual,1,2,19.09,7.241366283322318,69.0,5.0,17
M,2014,13.304684934198283,11.156250521031495,0,Individual,1,2,23.4,7.129297548929373,74.0,5.0,11
M,2015,13.815510557964274,10.114558522616068,0,Individual,1,1,16.0,7.68662133494462,140.0,7.0,10
C,2008,11.082142548877775,11.512925464970229,1,Individual,1,3,18.0,6.902742737158593,62.0,5.0,17
M,2019,13.122363377404328,9.210340371976184,1,Individual,1,1,20.89,7.087573705557973,81.8,5.0,6
M,2017,13.9108207377686,11.393623776744557,0,Dealer,1,1,16.0,7.68662133494462,140.0,7.0,8
F,2011,12.691580461311874,10.883447677965874,1,Dealer,1,1,,,,,14
M,2017,13.955272500339433,10.681113739674013,0,Dealer,1,1,16.0,7.68662133494462,140.0,7.0,8
S,2012,12.676076274775909,10.931051286819711,1,Dealer,1,1,16.25,7.088408778675395,75.0,5.0,13
F,2019,13.764217263576723,9.682466746602897,0,Dealer,1,1,21.7,7.311886164077165,98.96,5.0,6
F,2012,12.429216196844383,11.957867663620593,0,Dealer,1,1,20.0,7.243512974665482,68.0,5.0,13
F,2004,12.89921982609012,11.444807210893938,0,Dealer,1,1,13.1,7.823645930834952,141.0,7.0,21
B,2008,13.9108207377686,11.711776323715394,0,Individual,0,2,18.48,7.598399329323964,177.0,5.0,17
M,2017,13.304684934198283,9.903487552536127,0,Individual,1,1,27.39,7.129297548929373,74.0,5.0,8
M,2017,13.142164043914272,10.736396675471232,1,Individual,1,1,22.0,7.087573705557973,81.8,5.0,8
S,2016,12.886641043883259,10.819778284410283,1,Individual,1,3,15.41,7.37650812632622,103.2,5.0,9
M,2018,13.058358047428417,8.517193191416238,1,Individual,1,1,21.79,6.905753276311464,67.05,5.0,7
M,2017,12.429216196844383,10.645424897265505,1,Individual,1,1,24.7,6.679599185844383,47.3,5.0,8
C,2011,11.77528972943772,11.134866358052516,1,Dealer,1,1,16.2,6.902742737158593,62.1,5.0,14
F,2019,13.716794585025117,10.308952660644293,0,Individual,1,1,23.0,7.311886164077165,98.96,5.0,6
F,2011,11.982929094215963,11.350406535472453,0,Individual,1,1,20.0,7.243512974665482,68.0,5.0,14
M,2012,12.611537753638338,11.385092093460344,1,Individual,1,1,17.5,7.168579897264035,85.8,5.0,13
M,2010,11.002099841204238,11.512925464970229,1,Individual,1,4,14.0,6.679599185844383,37.5,5.0,15
M,2014,12.89921982609012,11.512925464970229,1,Individual,1,2,19.1,7.087573705557973,85.8,5.0,11
T,2018,13.017002861746503,10.041770140336135,1,Dealer,1,1,23.84,7.089243155027514,84.48,5.0,7
M,2014,13.049792684569493,11.289781913656018,0,Individual,1,2,15.96,7.833203948641057,62.1,7.0,11
M,2012,12.691580461311874,11.289781913656018,0,Individual,1,2,22.9,7.129297548929373,74.0,5.0,13
M,2008,11.918390573078392,11.156250521031495,1,Individual,1,2,19.7,6.679599185844383,46.3,5.0,17
H,2014,12.429216196844383,7.762170607138205,1,Individual,1,1,21.1,6.70196036600254,55.2,5.0,11
M,2011,12.072541252905651,10.819778284410283,1,Individual,1,1,19.7,6.679599185844383,46.3,5.0,14
M,2010,12.072541252905651,10.968198289528557,1,Individual,1,1,19.7,6.679599185844383,46.3,5.0,15
H,2006,11.918390573078392,11.289781913656018,1,Individual,1,2,16.9,7.311218384419629,100.0,5.0,19
M,2018,13.588609957772352,11.002099841204238,0,Individual,1,1,16.5,7.30854279753919,70.0,7.0,7
H,2019,13.592367006650065,10.46310334047155,1,Individual,1,1,18.6,7.087573705557973,81.86,5.0,6
M,2019,13.527828485512494,10.999964229073816,0,Individual,1,1,15.96,7.833203948641057,62.1,7.0,6
M,2011,12.89921982609012,11.84939770159144,0,Individual,1,2,13.5,7.68662133494462,115.0,5.0,14
M,2012,11.982929094215963,11.608235644774552,1,Individual,1,1,19.7,6.679599185844383,46.3,5.0,13
M,2016,13.458835614025542,11.42061278816166,0,Individual,1,1,15.96,7.833203948641057,62.1,7.0,9
M,2010,11.982929094215963,11.002099841204238,1,Individual,1,3,19.7,6.679599185844383,46.3,5.0,15
H,2012,12.89921982609012,11.512925464970229,0,Individual,1,1,21.27,7.241366283322318,88.76,5.0,13
T,2013,13.019222618484815,11.695247021764184,0,Individual,1,1,23.59,7.218176838403408,67.06,5.0,12
M,2002,10.596634733096073,11.289781913656018,1,Individual,1,1,16.1,6.679599185844383,37.0,4.0,23
T,2012,12.611537753638338,11.156250521031495,0,Individual,1,3,21.12,7.129297548929373,88.8,5.0,13
M,2017,12.950388112664518,10.993731591533722,1,Individual,1,2,23.1,6.905753276311464,67.04,5.0,8
M,2016,13.764217263576723,10.714417768752456,0,Individual,1,1,24.3,7.129297548929373,88.5,5.0,9
H,2011,12.886641043883259,11.231887935237117,0,Individual,1,2,23.0,7.241366283322318,90.0,5.0,14
M,2016,13.764217263576723,10.736396675471232,0,Individual,1,2,24.3,7.129297548929373,88.5,5.0,9
M,2013,12.506177237980511,11.002099841204238,1,Individual,1,1,22.74,6.679599185844383,47.3,5.0,12
H,2009,12.793859310432293,11.002099841204238,1,Individual,0,2,15.0,7.241366283322318,100.0,5.0,16
M,2008,12.367340793126296,11.934919875029603,0,Individual,1,1,17.8,7.129297548929373,75.0,5.0,17
M,2014,14.430696197054507,11.002099841204238,0,Individual,0,2,13.0,7.669961995473577,201.1,5.0,11
T,2015,14.457364444136669,11.77528972943772,0,Individual,0,1,12.55,8.000349495324684,168.5,7.0,10
H,2017,13.217673557208654,10.062881604686378,1,Dealer,1,1,18.9,7.087573705557973,82.0,5.0,8
M,2015,14.018451401960965,10.571316925111784,0,Dealer,1,1,16.0,7.68662133494462,140.0,7.0,10
H,2017,13.458835614025542,9.615805480084347,1,Individual,1,1,17.5,7.089243155027514,88.7,5.0,8
J,2017,14.316285845876763,11.143642805313842,0,Dealer,1,1,17.1,7.578656850594762,170.0,5.0,8
H,2012,12.837344422372032,10.165851817003619,1,Individual,1,1,19.4,7.088408778675395,86.8,5.0,13
F,2017,13.681979165339751,11.258342844820639,0,Dealer,1,1,22.7,7.311886164077165,89.84,5.0,8
H,2014,13.038979594549872,10.609624993134318,1,Dealer,1,2,18.5,7.087573705557973,82.85,5.0,11
M,2018,13.534473028231162,10.571316925111784,0,Dealer,1,1,28.4,7.129297548929373,74.0,5.0,7
T,2010,13.864300722133706,12.301382825334498,0,Individual,1,2,11.5,8.000349495324684,171.0,7.0,15
T,2004,12.2783933071098,12.292250341771226,0,Individual,1,2,,,,,21
M,2015,13.864300722133706,11.695247021764184,0,Individual,1,2,15.1,7.68662133494462,140.0,7.0,10
M,2018,13.592367006650065,10.126631103850338,1,Individual,0,1,21.4,7.087573705557973,83.1,5.0,7
M,2015,13.304684934198283,10.341742483467284,0,Individual,1,2,25.2,7.129297548929373,74.0,5.0,10
M,2017,13.180632285528304,10.645424897265505,1,Individual,1,1,21.4,7.087573705557973,83.1,5.0,8
M,2015,13.017002861746503,11.289781913656018,1,Individual,1,1,20.85,7.087573705557973,83.14,5.0,10
M,2011,12.367340793126296,11.002099841204238,1,Individual,1,1,20.92,6.905753276311464,67.1,5.0,14
M,2013,13.217673557208654,12.388394202324129,0,Individual,1,1,23.4,7.129297548929373,74.0,5.0,12
S,2013,12.886641043883259,10.46310334047155,1,Individual,0,2,14.3,7.37650812632622,103.5,5.0,12
T,2018,13.017002861746503,10.46310334047155,1,Individual,1,1,20.3,7.089243155027514,84.0,5.0,7
R,2019,13.304684934198283,8.517193191416238,1,Individual,1,1,20.0,6.906754778648554,72.0,7.0,6
M,2016,13.321214236149494,11.608235644774552,0,Individual,1,1,24.3,7.129297548929373,88.5,5.0,9
H,2017,13.444446876573442,9.903487552536127,1,Individual,1,1,18.6,7.087573705557973,81.83,5.0,8
T,2018,13.579788224443204,9.615805480084347,1,Individual,1,1,17.0,7.088408778675395,108.5,5.0,7
M,2014,12.449014902564246,10.596634733096073,1,Individual,1,2,20.92,6.905753276311464,67.1,5.0,11
H,2016,13.122363377404328,10.621327345686446,1,Individual,1,1,18.7,7.089243155027514,88.7,5.0,9
M,2011,12.736700896592344,11.512925464970229,0,Individual,1,2,13.6,7.833203948641057,63.0,7.0,14
T,2008,11.918390573078392,11.695247021764184,0,Individual,1,1,12.2,7.5745584842024805,68.0,9.0,17
M,2007,12.409013489526863,11.608235644774552,0,Individual,1,3,13.6,7.833203948641057,63.0,7.0,18
V,2015,13.151922179645874,11.695247021764184,0,Individual,1,2,20.34,7.311886164077165,103.2,5.0,10
A,2008,11.711776323715394,11.002099841204238,0,Individual,1,2,12.8,7.598399329323964,52.0,5.0,17
H,2009,11.982929094215963,10.46310334047155,1,Individual,1,3,19.81,6.990256500493881,68.05,5.0,16
M,2007,11.608235644774552,11.695247021764184,1,Individual,1,2,19.7,6.679599185844383,46.3,5.0,18
M,2014,12.793859310432293,11.156250521031495,0,Individual,1,1,25.2,7.129297548929373,74.0,5.0,11
M,2009,12.254862809699606,11.608235644774552,0,Individual,1,1,,,,,16
H,2011,12.468436909997665,11.407564949312402,0,Individual,1,3,16.2,7.30854279753919,110.0,5.0,14
M,2007,11.759785542901755,11.002099841204238,1,Individual,1,2,19.7,6.679599185844383,46.3,5.0,18
H,2015,13.304684934198283,11.289781913656018,0,Individual,1,2,23.9,7.366445148327599,126.2,5.0,10
T,2010,13.592367006650065,11.925035115797062,0,Individual,1,2,11.5,8.000349495324684,171.0,7.0,15
M,2019,13.422467969854667,10.126631103850338,0,Individual,1,1,28.4,7.129297548929373,74.02,5.0,6
M,2015,13.815510557964274,10.114558522616068,0,Individual,1,1,16.0,7.68662133494462,140.0,7.0,10
C,2008,11.082142548877775,11.512925464970229,1,Individual,1,3,18.0,6.902742737158593,62.0,5.0,17
M,2019,13.122363377404328,9.210340371976184,1,Individual,1,1,20.89,7.087573705557973,81.8,5.0,6
M,2010,12.611537753638338,10.819778284410283,1,Individual,1,1,15.0,7.368970402194793,104.68,5.0,15
M,2009,11.736069016284437,11.289781913656018,1,Individual,1,1,16.1,6.679599185844383,37.0,4.0,16
H,2017,13.217673557208654,10.126631103850338,1,Individual,1,1,18.9,7.087573705557973,82.0,5.0,8
M,2007,11.918390573078392,11.289781913656018,1,Individual,1,3,19.7,6.679599185844383,46.3,5.0,18
M,2017,13.700099706452946,11.289781913656018,0,Individual,1,1,15.4,7.68662133494462,120.0,7.0,8
T,2015,13.864300722133706,11.156250521031495,0,Individual,1,1,12.99,7.821643126239982,100.6,7.0,10
M,2018,13.527828485512494,9.615805480084347,1,Individual,1,1,21.1,6.905753276311464,100.5,5.0,7
H,2012,12.84792653170257,10.221941283654663,1,Individual,1,1,18.5,7.087573705557973,82.9,5.0,13
T,2013,13.592367006650065,11.608235644774552,0,Individual,1,2,12.99,7.821643126239982,100.6,8.0,12
M,2010,12.206072645530174,11.695247021764184,1,Individual,1,1,15.7,7.237059026124737,75.0,5.0,15
M,2016,13.458835614025542,11.156250521031495,0,Individual,1,1,28.09,7.129297548929373,88.5,5.0,9
T,2002,12.345830240069793,12.577636201962656,0,Individual,1,1,13.1,7.802209316247118,75.0,10.0,23
H,2010,12.611537753638338,11.211820372186306,1,Individual,1,2,12.8,7.763871287820222,177.6,5.0,15
H,2015,13.415032991367148,11.695247021764184,0,Individual,1,1,24.2,7.311886164077165,98.6,7.0,10
H,2007,12.254862809699606,11.84939770159144,1,Individual,1,1,17.7,7.311218384419629,78.0,5.0,18
M,2017,12.821258284620408,10.596634733096073,1,Individual,1,1,20.89,7.087573705557973,81.8,5.0,8
M,2019,13.304684934198283,9.903487552536127,1,Individual,0,1,21.4,7.087573705557973,83.1,5.0,6
M,2020,13.604789526648622,9.615805480084347,0,Individual,1,1,24.3,7.129297548929373,88.5,5.0,5
F,2006,11.289781913656018,10.46310334047155,1,Individual,1,1,,,,,19
T,2019,12.75419405403986,9.680344001221918,1,Individual,1,1,23.84,7.089243155027514,84.0,5.0,6
H,2005,10.915088464214607,11.77528972943772,1,Individual,1,1,13.0,7.202661196523238,90.0,5.0,20
T,2012,12.429216196844383,11.678439903447801,0,Individual,1,2,13.93,7.68662133494462,138.03,7.0,13
M,2006,11.695247021764184,10.691944912900398,1,Individual,1,2,16.1,7.168579897264035,88.2,5.0,19
M,2013,13.304684934198283,10.819778284410283,0,Individual,1,2,20.77,7.129297548929373,88.8,7.0,12
M,2016,12.706847933442663,11.002099841204238,1,Individual,1,1,15.37,7.086737934510577,73.0,5.0,9
H,2014,12.89921982609012,11.898187865760873,1,Individual,1,2,18.6,7.087573705557973,81.83,5.0,11
T,2004,11.512925464970229,10.596634733096073,0,Individual,1,2,16.8,7.247792581767846,62.0,5.0,21
M,2014,13.017002861746503,11.512925464970229,1,Individual,1,3,19.1,7.087573705557973,85.8,5.0,11
M,2017,13.592367006650065,10.915088464214607,0,Individual,1,1,24.52,7.129297548929373,88.5,7.0,8
M,2015,12.736700896592344,10.596634733096073,0,Individual,1,2,27.62,6.675823221634848,47.0,5.0,10
M,2010,12.323855681186558,11.06663836234181,0,Individual,1,3,21.1,7.129297548929373,73.9,5.0,15
M,2002,10.915088464214607,11.512925464970229,1,Individual,1,2,17.3,6.900730664045173,60.0,5.0,23
M,2016,13.710150042306449,10.819778284410283,0,Individual,1,1,24.52,7.129297548929373,88.5,7.0,9
V,2014,14.73180128983843,10.308952660644293,0,Individual,0,1,9.0,7.592870287844818,181.0,5.0,11
M,2018,13.049792684569493,10.308952660644293,1,Individual,1,1,20.51,6.905753276311464,67.04,5.0,7
M,2004,11.156250521031495,11.918390573078392,1,Individual,1,1,17.3,6.900730664045173,60.0,5.0,21
T,2016,12.89921982609012,10.093157046992621,1,Individual,1,1,17.57,7.084226422097916,88.7,5.0,9
T,2012,12.128111104060462,11.289781913656018,0,Individual,1,1,16.1,7.247792581767846,70.0,5.0,13
M,2006,11.84939770159144,11.918390573078392,1,Individual,1,2,18.9,6.905753276311464,67.1,5.0,19
R,2015,12.936033799212835,11.695247021764184,0,Individual,1,2,21.04,7.2868764117507,83.8,7.0,10
M,2012,13.184398768323781,11.709963205599864,0,Individual,1,1,12.05,7.68662133494462,120.0,8.0,13
M,2017,13.304684934198283,10.933106969717286,0,Individual,1,1,27.39,7.129297548929373,74.0,5.0,8
M,2008,11.918390573078392,11.512925464970229,1,Individual,1,4,15.0,7.368970402194793,104.68,5.0,17
M,2018,13.038979594549872,9.392661928770137,1,Individual,1,1,20.4,7.087573705557973,81.8,5.0,7
M,2017,13.592367006650065,9.64088826045181,0,Individual,1,1,24.3,7.129297548929373,88.5,5.0,8
M,2011,12.644327576461329,8.517193191416238,0,Individual,1,1,13.6,7.833203948641057,63.0,7.0,14
N,2014,13.071070083016778,10.596634733096073,0,Individual,1,1,19.01,7.2868764117507,108.5,5.0,11
M,2018,12.765688433465597,9.210340371976184,1,Individual,1,1,23.95,6.905753276311464,67.05,5.0,7
M,2019,14.403297222866392,9.210340371976184,0,Individual,1,1,16.0,7.68662133494462,140.0,7.0,6
M,2018,13.369223455335854,10.126631103850338,1,Individual,0,1,22.0,7.087573705557973,81.8,5.0,7
M,2017,12.765688433465597,10.819778284410283,1,Individual,0,1,20.51,6.905753276311464,67.0,5.0,8
T,2018,13.304684934198283,10.308952660644293,1,Individual,1,1,17.0,7.088408778675395,108.5,5.0,7
H,2015,13.262125319779487,10.043249494911286,0,Individual,1,1,23.9,7.366445148327599,126.2,5.0,10
M,2019,13.789166582624672,9.615805480084347,0,Individual,1,1,16.55,7.823245690685523,105.0,6.0,6
M,2018,13.005829561148378,8.517193191416238,1,Individual,0,2,20.51,6.905753276311464,67.0,5.0,7
M,2015,13.270783382522602,9.615805480084347,0,Individual,1,2,20.77,7.129297548929373,88.76,7.0,10
H,2020,13.864300722133706,9.903487552536127,0,Individual,1,1,22.1,7.241366283322318,88.7,5.0,5
F,2015,13.304684934198283,10.819778284410283,0,Individual,1,1,22.77,7.311886164077165,98.59,5.0,10
F,2017,12.821258284620408,10.596634733096073,1,Individual,1,2,18.16,7.086737934510577,86.8,5.0,8
M,2007,11.918390573078392,11.156250521031495,1,Individual,1,3,18.2,6.966967138613983,64.0,5.0,18
M,2017,13.087771932634709,9.615805480084347,1,Individual,1,1,23.1,6.905753276311464,67.04,5.0,8
H,2016,13.060487973686241,9.210340371976184,1,Individual,1,1,18.9,7.087573705557973,82.0,5.0,9
M,2018,13.764217263576723,10.126631103850338,0,Individual,1,1,24.3,7.129297548929373,88.5,5.0,7
H,2013,13.017002861746503,10.819778284410283,1,Individual,1,3,17.01,7.372118028337787,121.3,5.0,12
T,2011,12.751299696013497,11.156250521031495,1,Individual,1,1,17.6,7.310550158534422,88.7,5.0,14
M,2020,13.304684934198283,8.517193191416238,1,Individual,0,1,20.89,7.087573705557973,81.8,5.0,5
M,2009,12.611537753638338,11.002099841204238,1,Individual,1,1,19.0,6.905753276311464,66.1,5.0,16
M,2007,11.982929094215963,11.222573163962569,1,Individual,1,2,18.2,6.905753276311464,67.1,5.0,18
M,2004,11.695247021764184,11.289781913656018,1,Individual,1,2,16.1,6.679599185844383,37.0,4.0,21
H,2018,12.736700896592344,11.695247021764184,1,Individual,1,1,20.3,6.905753276311464,68.05,5.0,7
H,2007,11.835008964139341,11.695247021764184,1,Individual,1,2,17.7,7.311218384419629,78.0,5.0,18
